Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.372875333608654,-1.94028079350363,2.20563844889396,0.009443429342491,0.00614026243387359,0.0166889571188459,1,0,1,1,1
0.539765571252506,-1.80095306582036,2.22997296550681,0.00800569971562253,0.00527524959050741,0.0144263305144583,2,4.951,1,1,1
0.591301472166537,-1.80693672196056,2.22913466144526,0.00738701937111586,0.00467594557647456,0.0129592564252128,3,9.902,1,1,1
0.681045788719729,-1.8549913799085,2.31555568436495,0.00750383845591338,0.0047304934723656,0.012884598138806,4,14.853,1,1,1
0.681923990229507,-1.94377786941579,2.47452531974543,0.00757344267120329,0.00495353568192034,0.013485961080837,5,19.804,1,1,1
0.800607997790258,-1.9005974840178,2.18831748725132,0.00737502557235471,0.00476628332249796,0.0135872095953368,6,24.755,1,1,1
0.753662842592851,-1.81138552580388,2.11377698396341,0.00945161540500716,0.00595922977351936,0.0161201924487246,7,29.706,1,1,1
0.861878903044022,-1.80200559003985,2.00867275291488,0.00712301460147603,0.00478013101756049,0.0132735129485435,8,34.657,1,1,1
0.851731498631692,-1.80817093816962,2.0088943260043,0.00842856696900374,0.00602968215715859,0.0169061898161997,9,39.608,1,1,1
0.840713387337765,-1.83477997838105,2.21311249240851,0.00925286522395502,0.00665387234871921,0.0186544351636322,10,44.559,1,1,1
0.878440718814948,-1.95627117433965,2.29152027995455,0.00602388984704657,0.00439006835931596,0.0126017852245683,11,49.51,1,1,1
0.78909600276209,-1.81269893775637,2.38739758797226,0.00680396870945813,0.00477870600679286,0.0140089676370764,12,54.461,1,1,1
0.639214984265779,-1.71934880784291,2.43024000341191,0.00771148192776691,0.00539662647688932,0.0152403887345076,13,59.412,1,1,1
0.635661763389212,-1.83120757177399,2.37032911219682,0.00690044047581719,0.00499596605466369,0.014040799433274,14,64.363,1,1,1
0.244455305389613,-1.87876756741214,2.27587406590623,0.00857841825898868,0.00589644665914199,0.0172902867289994,15,69.314,1,1,1
0.889677937831645,-1.76689533903541,2.2178295415652,0.0177450900194315,0.0173315054656605,0.0292790602750077,16,74.265,1,1,1
0.48578474948255,-1.69099694129324,2.22254191467353,0.0102323266867204,0.00784557376063161,0.0177852952151708,17,79.216,1,1,1
0.495542161685732,-1.55516895906266,2.10397532080818,0.0132179518457851,0.0086358799781172,0.0235014086496215,18,84.167,1,1,1
0.293064704857571,-1.65411216419364,2.14656650699274,0.00768185821849868,0.00464384802119802,0.012426704824746,19,89.118,1,1,1
0.329039964683426,-1.71233292558032,2.25237619993671,0.00991947869460186,0.00632818368775045,0.0171175752524949,20,94.069,1,1,1
0.357710367678532,-1.52799501389127,2.45282489607384,0.00873676839292675,0.00553755157142456,0.014924316374534,21,99.02,1,1,1
0.67889195569314,-1.41704670642858,2.43242696445447,0.0134620550442852,0.00851661332767131,0.0229338956246221,22,103.971,1,1,1
0.824727303447167,-1.37963128937132,2.46798992670913,0.0129139610130936,0.00814176655820801,0.0218959276545149,23,108.922,1,1,1
1.16785964976739,-1.51165739429467,2.55202164562344,0.0067316775128339,0.0044560441830484,0.0121762837289837,24,113.873,1,1,1
1.32735653497045,-1.45270294289141,2.46201565045522,0.00567749924270273,0.00386754772380737,0.0106584603231438,25,118.824,1,1,1
1.59891682009039,-1.17559358849711,2.45429399779839,0.00359274269391061,0.00260748640738929,0.00730635798446283,26,123.775,1,1,1
1.68210030132068,-1.2199217165568,2.38144764698086,0.00348461365199366,0.00253240352128203,0.00709769736980331,27,128.726,1,1,1
1.63756738732973,-1.25744255816759,2.36237075122533,0.00401776420719633,0.00301781799501196,0.00852316907162311,28,133.677,1,1,1
1.50294382927871,-1.39764067264459,2.4530452804112,0.00541666003180727,0.00395540085082928,0.0110988685274753,29,138.628,1,1,1
1.48894679292072,-1.46104296432919,2.50844717612179,0.00655087486223362,0.00479385651476295,0.0134584635456919,30,143.579,1,1,1
1.29481659682043,-1.70860572164127,2.55372304901399,0.00906731004600958,0.00651716720550402,0.0182168263257961,31,148.53,1,1,1
1.16703182072148,-1.82168890833205,2.68576658841977,0.0107147518494917,0.00746181375826752,0.0206890025645872,32,153.481,1,1,1
1.12536960034415,-1.83549843136553,2.65283329289872,0.00836587350200169,0.00593559972215165,0.0165456498060323,33,158.432,1,1,1
1.17479695241288,-1.84170585915794,2.64726351084877,0.00906824492300471,0.00637911974114839,0.0177371615384322,34,163.383,1,1,1
1.16843881268109,-1.86149302088944,2.67364122498936,0.010180189027972,0.0072662981271874,0.0202772427011339,35,168.334,1,1,1
1.04286008586204,-1.76188559995175,2.69902112985478,0.00957437649135589,0.00659771434379778,0.0182476015170118,36,173.285,1,1,1
0.974068293343064,-1.7767011220016,2.93495394357942,0.00902130208543896,0.00623784767498897,0.017260978377628,37,178.236,1,1,1
0.966145937401761,-1.77212651092481,2.88132826923511,0.00915418059169045,0.00644217220791488,0.0179093863054168,38,183.187,1,1,1
0.817681411906251,-1.67861314240349,2.88459129508671,0.0110259377166672,0.00783495213242101,0.0218406047618616,39,188.138,1,1,1
0.727076533749753,-1.73072047471187,2.77107607578498,0.00598671145389988,0.00449371376622692,0.0127006147988658,40,193.089,1,1,1
0.544640763190457,-1.67814701282237,2.63267212246902,0.007485893565118,0.00571177939312206,0.016188029013725,41,198.04,1,1,1
0.369888355017283,-1.67569160379646,2.56291402166618,0.0131131486950324,0.00986517569210386,0.0278706993004887,42,202.991,1,1,1
